MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT7.1",639564,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/14/2022,11:12:00,9.5,,,6,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639564,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/14/2022,11:12:00,9.5,,,7,"M ","ISM","M1","SALINITY",,14.87000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639564,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/14/2022,11:12:00,9.5,,,8,"M ","ISM","M1","SALINITY",,14.87000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639564,"BAY828","TWQM","TRIB","MDDNR","MDDNR","WT7.1",11/14/2022,11:12:00,9.5,,,8.5,"B ","ISM","M1","SALINITY",,14.87000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,0.5,"S ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,1,"M ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,2,"M ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,3,"M ","ISM","M1","SALINITY",,12.26000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,4,"M ","ISM","M1","SALINITY",,12.46000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,5,"M ","ISM","M1","SALINITY",,12.66000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,6,"M ","ISM","M1","SALINITY",,13.39000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,7,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,8,"M ","ISM","M1","SALINITY",,14.19000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,9,"M ","ISM","M1","SALINITY",,14.40000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,10,"M ","ISM","M1","SALINITY",,14.40000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",639679,"BAY830","TWQM","TRIB","MDDNR","MDDNR","WT7.1",12/13/2022,10:41:00,12,,,11,"B ","ISM","M1","SALINITY",,14.46000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,0.5,"S ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,1,"M ","ISM","M1","SALINITY",,10.50000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,2,"M ","ISM","M1","SALINITY",,10.63000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,3,"M ","ISM","M1","SALINITY",,10.69000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,4,"M ","ISM","M1","SALINITY",,11.08000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,5,"M ","ISM","M1","SALINITY",,11.34000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,6,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,7,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,8,"M ","ISM","M1","SALINITY",,11.54000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,9,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,10,"M ","ISM","M1","SALINITY",,11.93000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",669800,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/16/2023,09:20:00,11.4,,,10.4,"B ","ISM","M1","SALINITY",,12.46000,"PPT","F01 ",,,,,,39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,0.5,"S ","ISM","M1","SALINITY",,6.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,1,"M ","ISM","M1","SALINITY",,6.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,2,"M ","ISM","M1","SALINITY",,6.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,3,"M ","ISM","M1","SALINITY",,6.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,5,"M ","ISM","M1","SALINITY",,7.74000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,7,"M ","ISM","M1","SALINITY",,8.19000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,9,"M ","ISM","M1","SALINITY",,8.19000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,11,"M ","ISM","M1","SALINITY",,9.98000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672171,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT7.1",2/14/2024,08:55:00,13.3,,,12.3,"B ","ISM","M1","SALINITY",,10.37000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,0.5,"S ","ISM","M1","SALINITY",,9.33000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,1,"M ","ISM","M1","SALINITY",,9.33000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,2,"M ","ISM","M1","SALINITY",,9.33000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,3,"M ","ISM","M1","SALINITY",,9.46000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,4,"M ","ISM","M1","SALINITY",,10.76000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,5,"M ","ISM","M1","SALINITY",,11.80000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,6,"M ","ISM","M1","SALINITY",,13.59000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,7,"M ","ISM","M1","SALINITY",,14.33000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,8,"M ","ISM","M1","SALINITY",,14.80000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,9,"M ","ISM","M1","SALINITY",,15.14000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,10,"M ","ISM","M1","SALINITY",,15.27000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,11,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672456,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/8/2024,09:00:00,12.9,,,11.9,"B ","ISM","M1","SALINITY",,15.41000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,0.5,"S ","ISM","M1","SALINITY",,7.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,1,"M ","ISM","M1","SALINITY",,7.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,2,"M ","ISM","M1","SALINITY",,7.49000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,3,"M ","ISM","M1","SALINITY",,7.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,4,"M ","ISM","M1","SALINITY",,7.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,5,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,6,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,7,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,8,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,9,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,10,"M ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,11,"M ","ISM","M1","SALINITY",,7.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672571,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/13/2024,10:10:00,12.4,,,11.4,"B ","ISM","M1","SALINITY",,7.62000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,0.5,"S ","ISM","M1","SALINITY",,7.87000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,1,"M ","ISM","M1","SALINITY",,7.87000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,2,"M ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,3,"M ","ISM","M1","SALINITY",,11.08000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,4,"M ","ISM","M1","SALINITY",,13.46000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,5,"M ","ISM","M1","SALINITY",,13.73000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,6,"M ","ISM","M1","SALINITY",,14.13000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,7,"M ","ISM","M1","SALINITY",,14.19000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,8,"M ","ISM","M1","SALINITY",,14.26000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",672996,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT7.1",1/9/2023,10:41:00,9.8,,,8.8,"B ","ISM","M1","SALINITY",,14.26000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,0.5,"S ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,1,"M ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,2,"M ","ISM","M1","SALINITY",,11.34000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,3,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,4,"M ","ISM","M1","SALINITY",,11.54000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,5,"M ","ISM","M1","SALINITY",,11.67000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,6,"M ","ISM","M1","SALINITY",,11.80000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,7,"M ","ISM","M1","SALINITY",,11.93000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,8,"M ","ISM","M1","SALINITY",,12.59000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,9,"M ","ISM","M1","SALINITY",,12.86000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,10,"M ","ISM","M1","SALINITY",,12.93000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,11,"M ","ISM","M1","SALINITY",,12.93000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673104,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT7.1",3/16/2023,09:50:00,12.4,,,11.4,"B ","ISM","M1","SALINITY",,12.93000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,0.5,"S ","ISM","M1","SALINITY",,8.50000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,1,"M ","ISM","M1","SALINITY",,8.57000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,2,"M ","ISM","M1","SALINITY",,8.69000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,3,"M ","ISM","M1","SALINITY",,9.40000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,4,"M ","ISM","M1","SALINITY",,9.78000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,5,"M ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,6,"M ","ISM","M1","SALINITY",,10.43000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,7,"M ","ISM","M1","SALINITY",,10.50000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,8,"M ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,9,"M ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673227,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT7.1",4/11/2023,12:09:00,10.5,,,9.5,"B ","ISM","M1","SALINITY",,10.56000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,0.5,"S ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,1,"M ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,2,"M ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,3,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,5,"M ","ISM","M1","SALINITY",,12.00000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,7,"M ","ISM","M1","SALINITY",,12.00000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,9,"M ","ISM","M1","SALINITY",,12.00000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,11,"M ","ISM","M1","SALINITY",,12.00000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673457,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT7.1",7/11/2023,09:04:00,12.7,,,11.7,"B ","ISM","M1","SALINITY",,12.00000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,3,"M ","ISM","M1","SALINITY",,11.02000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,4,"M ","ISM","M1","SALINITY",,11.02000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,5,"M ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,6,"M ","ISM","M1","SALINITY",,11.28000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,7,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,8,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,9,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,10,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
"WT7.1",673573,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT7.1",9/13/2023,10:23:00,12,,,11,"B ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",39.00764,-76.50350,"T3"
